SaleID,Invoice ID,CustomerID,ProductID,Quantity,Tax 5%,Total,cogs,gross income,Rating
576,339-96-8318,-149253993290514649,2184133716438099344,7,28.4585,597.6285,569.17,28.4585,6.3
577,458-61-0011,-2177661642399427046,-2978864879096719637,4,12.06,253.26,241.2,12.06,5.8
578,592-34-6155,-2177661642399427046,2386842509364716754,4,6.354,133.434,127.08,6.354,6.2
579,797-88-0493,6809895645874246465,7189066027869451126,4,12.854,269.934,257.08,12.854,7.7
580,207-73-1363,-2177661642399427046,-8491729326246774951,2,6.951,145.971,139.02,6.951,8.1
581,390-31-6381,-2177661642399427046,-3002323508979960957,3,4.083,85.743,81.66,4.083,7.3
582,443-82-0585,1792274006348302037,1851766288858997684,4,15.536,326.256,310.72,15.536,8.4
583,339-18-7061,1792274006348302037,6150083226765704559,2,9.298,195.258,185.96,9.298,8.0
584,359-90-3665,1792274006348302037,-3436636910224510422,4,3.616,75.936,72.32,3.616,9.5
585,375-72-3056,-2177661642399427046,-7985934940188630171,3,9.459,198.639,189.18,9.459,7.0
586,127-47-6963,-2177661642399427046,-3868390698952920604,4,10.342,217.182,206.84,10.342,9.8
587,278-86-2735,6809895645874246465,-4818096322396266111,3,7.851,164.871,157.02,7.851,9.2
588,695-28-6250,6809895645874246465,-6494500792999648087,5,10.765,226.065,215.3,10.765,7.7
589,379-17-6588,-2177661642399427046,1755108523579208766,10,29.805,625.905,596.1,29.805,5.3
590,227-50-3718,-2177661642399427046,6658773334903190489,5,3.655,76.755,73.1,3.655,4.4
591,302-15-2162,-149253993290514649,-1500143584598163093,6,13.959,293.139,279.18,13.959,4.3
592,788-07-8452,1792274006348302037,-7293372524094367299,7,8.484,178.164,169.68,8.484,9.4
593,560-49-6611,1792274006348302037,1288700712445973151,1,2.279,47.859,45.58,2.279,9.8
594,880-35-0356,1792274006348302037,7866711642796145363,3,11.28,236.88,225.6,11.28,4.8
595,585-11-6748,-149253993290514649,-7882624638626880387,3,14.52,304.92,290.4,14.52,5.3
596,470-31-3286,-2177661642399427046,3427919485638932114,3,2.223,46.683,44.46,2.223,8.7
597,152-68-2907,-2177661642399427046,5669044167225912732,3,7.83,164.43,156.6,7.83,9.5
598,123-35-4896,6809895645874246465,6311265275695488585,9,20.997,440.937,419.94,20.997,5.3
599,258-69-7810,6809895645874246465,-3137648977254245796,5,9.2125,193.4625,184.25,9.2125,9.2
600,334-64-2006,1792274006348302037,62639795429385756,2,7.032,147.672,140.64,7.032,9.6
601,219-61-4139,-2177661642399427046,8289391134012455683,1,4.154,87.234,83.08,4.154,6.4
602,881-41-7302,6809895645874246465,-6098158239890305204,1,3.2495,68.2395,64.99,3.2495,4.5
603,373-09-4567,-2177661642399427046,-8544972941699307486,10,38.78,814.38,775.6,38.78,6.9
604,642-30-6693,6809895645874246465,-2044922825264671243,6,16.353,343.413,327.06,16.353,7.8
605,484-22-8230,1792274006348302037,-2788666020943907250,7,18.1615,381.3915,363.23,18.1615,4.5
606,830-58-2383,-2177661642399427046,-960832953393944149,4,6.35,133.35,127.0,6.35,8.6
607,559-98-9873,1792274006348302037,8488599656051225762,7,18.7775,394.3275,375.55,18.7775,5.2
608,544-32-5024,1792274006348302037,8570615993021557529,4,9.958,209.118,199.16,9.958,6.4
609,318-12-0304,-2177661642399427046,-922650227882279555,1,1.5305,32.1405,30.61,1.5305,5.2
610,349-97-8902,-149253993290514649,10580386691520574,2,5.789,121.569,115.78,5.789,8.9
611,421-95-9805,6809895645874246465,-5146767839467146559,1,1.448,30.408,28.96,1.448,6.2
612,277-35-5865,1792274006348302037,6448634038547439968,9,44.5365,935.2665,890.73,44.5365,6.7
613,789-23-8625,-149253993290514649,-6737514855724770238,3,13.983,293.643,279.66,13.983,7.2
614,284-54-4231,-149253993290514649,-1969431438489321289,1,4.0465,84.9765,80.93,4.0465,9.0
615,443-59-0061,-149253993290514649,-4012326218359669591,10,33.725,708.225,674.5,33.725,4.2
616,509-29-3912,1792274006348302037,6693678125012177578,9,17.424,365.904,348.48,17.424,4.2
617,327-40-9673,-149253993290514649,-6827177755680299911,6,21.78,457.38,435.6,21.78,6.9
618,840-19-2096,-149253993290514649,4082890181463437873,5,21.9775,461.5275,439.55,21.9775,4.4
619,828-46-6863,-149253993290514649,-8251106221256219027,6,29.559,620.739,591.18,29.559,4.0
620,641-96-3695,1792274006348302037,-1292749595815716271,6,13.038,273.798,260.76,13.038,8.5
621,420-97-3340,6809895645874246465,1146000934352659899,3,10.752,225.792,215.04,10.752,9.2
622,436-54-4512,1792274006348302037,-7892451202645502236,1,4.5805,96.1905,91.61,4.5805,9.8
623,670-79-6321,1792274006348302037,3950210883186026796,7,33.1065,695.2365,662.13,33.1065,4.9
624,852-62-7105,6809895645874246465,5754735451702240430,10,41.625,874.125,832.5,41.625,4.4
625,598-06-7312,-149253993290514649,-2893173594620391939,1,4.5675,95.9175,91.35,4.5675,6.8
626,135-13-8269,1792274006348302037,-8874623385323850291,2,7.888,165.648,157.76,7.888,9.1
627,816-57-2053,-2177661642399427046,5788521659826272536,2,6.087,127.827,121.74,6.087,8.7
628,628-90-8624,-149253993290514649,-5122846648588405996,10,41.29,867.09,825.8,41.29,5.0
629,856-66-2701,-149253993290514649,408607844598576032,3,7.995,167.895,159.9,7.995,7.5
630,308-39-1707,6809895645874246465,-1403384889498388682,1,0.6045,12.6945,12.09,0.6045,8.2
631,149-61-1929,-2177661642399427046,-7420100980927646179,10,32.095,673.995,641.9,32.095,6.7
632,655-07-2265,-2177661642399427046,-2122189397000380023,3,11.7465,246.6765,234.93,11.7465,5.4
633,589-02-8023,-149253993290514649,7274916437160122721,2,8.377,175.917,167.54,8.377,7.0
634,420-04-7590,-2177661642399427046,-5920852667529845514,3,14.955,314.055,299.1,14.955,4.7
635,182-88-2763,-149253993290514649,5003029164898564713,3,11.9865,251.7165,239.73,11.9865,5.0
636,188-55-0967,-149253993290514649,-8037900125742632813,10,33.235,697.935,664.7,33.235,5.0
637,610-46-4100,-2177661642399427046,2617465808564286999,7,10.1325,212.7825,202.65,10.1325,6.0
638,318-81-2368,6809895645874246465,2287324746398937897,1,2.31,48.51,46.2,2.31,6.3
639,364-33-8584,1792274006348302037,3366373272960190777,5,4.4075,92.5575,88.15,4.4075,8.5
640,665-63-9737,-2177661642399427046,-4302390628040800911,3,7.863,165.123,157.26,7.863,7.5
641,695-09-5146,1792274006348302037,-8601930036422892436,3,14.8185,311.1885,296.37,14.8185,6.4
642,155-45-3814,1792274006348302037,-1195928132106337560,8,35.42,743.82,708.4,35.42,4.7
643,794-32-2436,-149253993290514649,7431853719613443563,2,5.567,116.907,111.34,5.567,6.0
644,131-15-8856,1792274006348302037,8741033605385084209,8,29.008,609.168,580.16,29.008,4.0
645,273-84-2164,-149253993290514649,6678052221038102343,5,3.0125,63.2625,60.25,3.0125,5.5
646,706-36-6154,-149253993290514649,4484783948351197757,9,8.712,182.952,174.24,8.712,8.7
647,778-89-7974,-2177661642399427046,-8856300239301723414,6,21.063,442.323,421.26,21.063,7.4
648,574-31-8277,-149253993290514649,712360221989115554,1,1.6815,35.3115,33.63,1.6815,5.6
649,859-71-0933,1792274006348302037,7390234292456958553,2,1.549,32.529,30.98,1.549,6.3
650,740-11-5257,-2177661642399427046,3574214612024878531,10,12.37,259.77,247.4,12.37,7.1
651,369-82-2676,-2177661642399427046,-958633406413599064,5,18.915,397.215,378.3,18.915,7.8
652,563-47-4072,6809895645874246465,7187541697152358067,6,16.743,351.603,334.86,16.743,9.9
653,742-04-5161,-149253993290514649,2931593900360180024,10,36.39,764.19,727.8,36.39,7.3
654,149-15-7606,-149253993290514649,4065845825056769994,9,16.794,352.674,335.88,16.794,5.1
655,133-77-3154,-149253993290514649,7420217847357870150,4,12.036,252.756,240.72,12.036,9.4
656,169-52-4504,6809895645874246465,-974312724869484425,3,2.3535,49.4235,47.07,2.3535,5.8
657,250-81-7186,6809895645874246465,8149077694776439549,1,4.9845,104.6745,99.69,4.9845,8.0
658,562-12-5430,1792274006348302037,-8090159894394829247,3,13.2225,277.6725,264.45,13.2225,7.9
659,816-72-8853,1792274006348302037,-2074405554028658930,5,6.9825,146.6325,139.65,6.9825,5.9
660,491-38-3499,-149253993290514649,-7256915424398635464,1,2.7725,58.2225,55.45,2.7725,4.9
661,322-02-2271,6809895645874246465,-1725422597718320384,3,6.4455,135.3555,128.91,6.4455,9.3
662,842-29-4695,-149253993290514649,8865586530992375876,7,5.999,125.979,119.98,5.999,7.9
663,725-67-2480,1792274006348302037,3207071351564583114,6,17.625,370.125,352.5,17.625,5.9
664,641-51-2661,1792274006348302037,-3520884047732698993,10,43.55,914.55,871.0,43.55,9.9
665,714-02-3114,6809895645874246465,-6268057911497578328,2,9.88,207.48,197.6,9.88,7.7
666,518-17-2983,6809895645874246465,928538536058755880,4,9.726,204.246,194.52,9.726,7.6
667,779-42-2410,-149253993290514649,-3359487951166622537,3,8.661,181.881,173.22,8.661,7.7
668,190-14-3147,6809895645874246465,-7924906149965544035,4,3.594,75.474,71.88,3.594,6.4
669,408-66-6712,1792274006348302037,-2699166770227156594,6,14.313,300.573,286.26,14.313,4.4
670,679-22-6530,6809895645874246465,-8315268855673931172,2,4.062,85.302,81.24,4.062,4.1
671,588-47-8641,-149253993290514649,3277510097646750084,10,28.02,588.42,560.4,28.02,4.4
672,642-61-4706,-149253993290514649,3796670419827785944,2,9.34,196.14,186.8,9.34,5.5
673,576-31-4774,6809895645874246465,871118436897742688,3,11.0115,231.2415,220.23,11.0115,4.0
674,556-41-6224,-2177661642399427046,-8265206260995751260,8,13.456,282.576,269.12,13.456,9.3
675,811-03-8790,6809895645874246465,-2437368972246093884,10,22.74,477.54,454.8,22.74,4.8
676,242-11-3142,-149253993290514649,-6523373843690992007,2,8.377,175.917,167.54,8.377,4.6
677,752-23-3760,1792274006348302037,3391022014180092418,7,22.428,470.988,448.56,22.428,7.3
678,274-05-5470,1792274006348302037,-5743696510324264203,4,14.694,308.574,293.88,14.694,6.0
679,648-94-3045,-2177661642399427046,424251307777111580,10,29.475,618.975,589.5,29.475,8.1
680,130-67-4723,-149253993290514649,-4868339302041588652,6,14.55,305.55,291.0,14.55,9.4
681,528-87-5606,1792274006348302037,8561674900969593020,1,1.974,41.454,39.48,1.974,6.5
682,320-85-2052,6809895645874246465,-5169865233986032476,1,1.7405,36.5505,34.81,1.7405,7.0
683,370-96-0655,6809895645874246465,-1804652979409224332,6,14.796,310.716,295.92,14.796,7.1
684,105-10-6182,-149253993290514649,7873892182219088672,2,2.148,45.108,42.96,2.148,6.6
685,510-79-0415,1792274006348302037,-7179779736178798664,6,6.924,145.404,138.48,6.924,4.9
686,241-96-5076,1792274006348302037,-4337863362635598290,2,4.91,103.11,98.2,4.91,6.4
687,767-97-4650,1792274006348302037,8884850471844178434,2,6.483,136.143,129.66,6.483,8.0
688,648-83-1321,-149253993290514649,6336260301200003325,10,31.78,667.38,635.6,31.78,4.3
689,173-57-2300,-149253993290514649,9092029412494445635,2,7.288,153.048,145.76,7.288,6.1
690,305-03-2383,6809895645874246465,-2029449900543716909,3,10.065,211.365,201.3,10.065,7.5
691,394-55-6384,1792274006348302037,27599219566218533,9,31.5855,663.2955,631.71,31.5855,6.7
692,266-20-6657,-149253993290514649,3522130333761009562,7,19.264,404.544,385.28,19.264,5.2
693,689-05-1884,-149253993290514649,7941222084377813519,10,24.315,510.615,486.3,24.315,8.8
694,196-01-2849,1792274006348302037,536809785183451958,7,25.683,539.343,513.66,25.683,9.5
695,372-62-5264,6809895645874246465,1789235711079321891,9,23.67,497.07,473.4,23.67,7.6
696,800-09-8606,1792274006348302037,4571086628170784028,5,21.8425,458.6925,436.85,21.8425,6.6
697,182-52-7000,1792274006348302037,7317263860913802025,4,5.408,113.568,108.16,5.408,6.9
698,826-58-8051,-2177661642399427046,-3057820335352766582,4,12.438,261.198,248.76,12.438,4.3
699,868-06-0466,-149253993290514649,7127129276670202703,9,31.311,657.531,626.22,31.311,7.8
700,751-41-9720,-2177661642399427046,-9140630587627313191,10,48.75,1023.75,975.0,48.75,8.0
701,626-43-7888,6809895645874246465,-9141534081346021346,8,24.164,507.444,483.28,24.164,9.6
702,176-64-7711,-2177661642399427046,-1237822524831746780,3,4.848,101.808,96.96,4.848,4.3
703,191-29-0321,1792274006348302037,-857746696674249119,10,9.885,207.585,197.7,9.885,5.0
704,729-06-2010,-149253993290514649,1469709600284072007,9,36.2115,760.4415,724.23,36.2115,9.2
705,640-48-5028,1792274006348302037,1899656891814323129,9,39.7755,835.2855,795.51,39.7755,6.3
706,186-79-9562,-2177661642399427046,-357704005634480304,7,25.1195,527.5095,502.39,25.1195,8.9
707,834-45-5519,6809895645874246465,8358978238258534714,4,8.6,180.6,172.0,8.6,7.6
708,162-65-8559,-149253993290514649,-236069873162354363,1,3.449,72.429,68.98,3.449,4.8
709,760-27-5490,-2177661642399427046,6153730542686131275,8,6.248,131.208,124.96,6.248,9.1
710,445-30-9252,-2177661642399427046,1449964085747203090,3,3.855,80.955,77.1,3.855,6.1
711,786-94-2700,-149253993290514649,-6777157849587214157,6,24.186,507.906,483.72,24.186,9.1
712,728-88-7867,1792274006348302037,-4541423279097705284,4,15.106,317.226,302.12,15.106,8.3
713,183-21-3799,6809895645874246465,-4066406567754224887,9,34.9335,733.6035,698.67,34.9335,7.2
714,268-20-3585,6809895645874246465,6456582883515252938,9,6.2325,130.8825,124.65,6.2325,6.0
715,735-32-9839,-149253993290514649,-2321423740915176275,8,39.48,829.08,789.6,39.48,8.5
716,258-92-7466,6809895645874246465,3132194416115064379,5,8.92,187.32,178.4,8.92,6.6
717,857-16-3520,1792274006348302037,-5210505040448821789,7,25.011,525.231,500.22,25.011,4.5
718,482-17-1179,-149253993290514649,-7054965590148454367,3,1.791,37.611,35.82,1.791,8.1
719,788-21-5741,-2177661642399427046,-2591464058818299349,3,6.807,142.947,136.14,6.807,7.2
720,821-14-9046,1792274006348302037,9043116110944852682,6,5.244,110.124,104.88,5.244,6.1
721,418-05-0656,6809895645874246465,-1826437227994015154,7,8.946,187.866,178.92,8.946,7.1
722,678-79-0726,1792274006348302037,1835190547106200653,9,40.7835,856.4535,815.67,40.7835,5.1
723,776-68-1096,-2177661642399427046,-7454635897395597238,3,6.618,138.978,132.36,6.618,7.9
724,592-46-1692,1792274006348302037,-3653354671609710996,7,12.8695,270.2595,257.39,12.8695,7.4
725,434-35-9162,-149253993290514649,3882758934492907733,4,4.668,98.028,93.36,4.668,7.4
726,149-14-0304,1792274006348302037,8284232186324887959,8,11.4,239.4,228.0,11.4,6.6
727,442-44-6497,-149253993290514649,-7315541872652393108,3,8.3355,175.0455,166.71,8.3355,5.9
728,174-64-0215,-2177661642399427046,-2591424271839859494,10,34.87,732.27,697.4,34.87,8.9
729,210-74-9613,-2177661642399427046,-683703300126913951,4,19.452,408.492,389.04,19.452,6.8
730,299-29-0180,1792274006348302037,-4746761360891637622,7,18.263,383.523,365.26,18.263,9.3
731,247-11-2470,1792274006348302037,-2867845003741410594,4,4.464,93.744,89.28,4.464,4.4
732,635-28-5728,-2177661642399427046,-3890997687000073985,3,8.4,176.4,168.0,8.4,4.8
733,756-49-0168,-149253993290514649,-8360563133035363918,1,0.985,20.685,19.7,0.985,9.5
734,438-23-1242,-2177661642399427046,-8532492705903892770,7,26.558,557.718,531.16,26.558,8.9
735,238-45-6950,-149253993290514649,-101424372065321280,1,2.686,56.406,53.72,2.686,6.4
736,607-65-2441,-149253993290514649,-4345690141255264811,10,40.975,860.475,819.5,40.975,6.0
737,386-27-7606,1792274006348302037,-4157842259805686548,7,28.42,596.82,568.4,28.42,8.1
738,137-63-5492,-2177661642399427046,-1964936907856193559,10,29.38,616.98,587.6,29.38,9.0
739,197-77-7132,-149253993290514649,-9019769126730896277,8,36.624,769.104,732.48,36.624,6.0
740,805-86-0265,-2177661642399427046,4551620510533977153,9,42.282,887.922,845.64,42.282,9.8
741,733-29-1227,-2177661642399427046,6865649460313488600,7,19.4635,408.7335,389.27,19.4635,8.5
742,451-73-2711,-2177661642399427046,7428164802142913991,1,4.2415,89.0715,84.83,4.2415,8.8
743,373-14-0504,1792274006348302037,-8612478623312370454,2,7.163,150.423,143.26,7.163,8.8
744,546-80-2899,-149253993290514649,-5605484435490423898,2,3.769,79.149,75.38,3.769,9.5
745,345-68-9016,1792274006348302037,8595782557479540674,8,12.668,266.028,253.36,12.668,5.6
746,390-17-5806,1792274006348302037,-11710073216391003,1,1.921,40.341,38.42,1.921,8.6
747,457-13-1708,-149253993290514649,-406937255230567719,10,32.615,684.915,652.3,32.615,5.2
748,664-14-2882,1792274006348302037,3763112097041235886,5,2.6325,55.2825,52.65,2.6325,5.8
749,487-79-6868,1792274006348302037,-5572658659531085388,9,5.5305,116.1405,110.61,5.5305,8.0
750,314-23-4520,-149253993290514649,-5117178710449422945,7,28.4305,597.0405,568.61,28.4305,9.0
751,210-30-7976,1792274006348302037,-2867845003741410594,4,4.464,93.744,89.28,4.464,4.1
752,585-86-8361,6809895645874246465,9090028173610383504,5,6.82,143.22,136.4,6.82,8.6
753,807-14-7833,1792274006348302037,3436421480521850661,10,8.71,182.91,174.2,8.71,7.0
754,775-72-1988,-2177661642399427046,1093886787777726609,5,18.32,384.72,366.4,18.32,8.4
755,288-38-3758,1792274006348302037,-6149447396474907103,3,12.7305,267.3405,254.61,12.7305,7.4
756,652-43-6591,6809895645874246465,4038636588343013931,8,38.916,817.236,778.32,38.916,6.2
757,785-96-0615,1792274006348302037,4981717631544315493,8,14.296,300.216,285.92,14.296,4.9
758,406-46-7107,6809895645874246465,621759639612107339,6,28.956,608.076,579.12,28.956,4.5
759,250-17-5703,-149253993290514649,2322255506295928122,10,9.425,197.925,188.5,9.425,5.6
760,156-95-3964,6809895645874246465,-5550976826137865197,4,11.078,232.638,221.56,11.078,8.0
761,842-40-8179,1792274006348302037,-8930717226296386553,10,38.6,810.6,772.0,38.6,5.6
762,525-09-8450,-2177661642399427046,-1951099095755848223,10,36.065,757.365,721.3,36.065,4.2
763,410-67-1709,1792274006348302037,-8752831849526826443,8,25.552,536.592,511.04,25.552,9.9
764,587-73-4862,1792274006348302037,-3115930373719482318,5,2.6725,56.1225,53.45,2.6725,7.6
765,787-87-2010,-149253993290514649,-2053290574417620570,4,11.1,233.1,222.0,11.1,6.6
766,593-14-4239,6809895645874246465,-6577518014005540756,8,38.184,801.864,763.68,38.184,4.7
767,801-88-0346,6809895645874246465,4095593683066598881,3,11.409,239.589,228.18,11.409,9.8
768,388-76-2555,-2177661642399427046,7358777981571789486,6,4.107,86.247,82.14,4.107,6.3
769,711-31-1234,6809895645874246465,-273354463234448487,4,19.128,401.688,382.56,19.128,7.9
770,886-54-6089,6809895645874246465,-4120695831545711040,6,3.429,72.009,68.58,3.429,7.7
771,707-32-7409,1792274006348302037,8937734870572375007,4,19.108,401.268,382.16,19.108,4.5
772,759-98-4285,1792274006348302037,-8428195260112913958,7,30.0545,631.1445,601.09,30.0545,8.0
773,201-63-8275,1792274006348302037,6990876280735656111,7,23.7965,499.7265,475.93,23.7965,5.7
774,471-06-8611,6809895645874246465,-8950844420899237799,1,2.621,55.041,52.42,2.621,6.3
775,200-16-5952,-149253993290514649,376675630463562096,2,6.565,137.865,131.3,6.565,6.0
776,120-54-2248,6809895645874246465,4011196531834799162,5,7.215,151.515,144.3,7.215,8.0
777,102-77-2261,-149253993290514649,-8927716590489176559,7,22.8585,480.0285,457.17,22.8585,4.2
778,875-31-8302,-2177661642399427046,-5637826632351684655,1,4.669,98.049,93.38,4.669,9.6
779,102-06-2002,-149253993290514649,2718373080523435922,5,6.3125,132.5625,126.25,6.3125,6.1
780,457-94-0464,-149253993290514649,4037958979215335067,9,39.5415,830.3715,790.83,39.5415,5.6
781,629-42-4133,-2177661642399427046,-3307228700815024458,8,8.72,183.12,174.4,8.72,8.3
782,534-53-3526,6809895645874246465,6256949600054777667,4,18.952,397.992,379.04,18.952,7.8
783,307-04-2070,1792274006348302037,1555944591247380234,1,1.531,32.151,30.62,1.531,4.1
784,468-99-7231,6809895645874246465,3356487097712141359,8,17.604,369.684,352.08,17.604,8.8
785,516-77-6464,1792274006348302037,-2550838322672701791,5,2.54,53.34,50.8,2.54,4.1
786,404-91-5964,-2177661642399427046,-5981197969663114498,7,26.103,548.163,522.06,26.103,9.0
787,886-77-9084,-2177661642399427046,-464215798340068217,8,28.756,603.876,575.12,28.756,5.5
788,790-38-4466,6809895645874246465,-7754407706353858261,5,2.7475,57.6975,54.95,2.7475,9.3
789,704-10-4056,-149253993290514649,-8483242924146170862,3,9.0705,190.4805,181.41,9.0705,5.6
790,497-37-6538,-2177661642399427046,-7093955210137026094,7,20.6185,432.9885,412.37,20.6185,9.7
791,651-96-5970,-2177661642399427046,-202399733663174550,1,2.3205,48.7305,46.41,2.3205,4.0
792,400-80-4065,-149253993290514649,3492305193608881046,4,13.71,287.91,274.2,13.71,9.2
793,744-16-7898,6809895645874246465,3847205497848558067,10,48.685,1022.385,973.7,48.685,4.9
794,263-12-5321,-149253993290514649,180474737269693651,7,32.41,680.61,648.2,32.41,9.3
795,702-72-0487,6809895645874246465,5218695829097812185,2,4.661,97.881,93.22,4.661,6.6
796,605-83-1050,-2177661642399427046,8559354930272634536,2,2.718,57.078,54.36,2.718,4.3
797,443-60-9639,1792274006348302037,364654247455759401,1,3.0435,63.9135,60.87,3.0435,5.5
798,864-24-7918,1792274006348302037,-9119381905728588116,10,12.245,257.145,244.9,12.245,8.1
799,359-94-5395,-2177661642399427046,-4241516585942466339,1,4.639,97.419,92.78,4.639,9.8
800,401-09-4232,-149253993290514649,7025226840401307292,5,21.6725,455.1225,433.45,21.6725,9.4
801,751-15-6198,-2177661642399427046,-7614466107181024012,6,6.903,144.963,138.06,6.903,7.9
802,324-41-6833,1792274006348302037,6942119684577961311,8,12.08,253.68,241.6,12.08,5.1
803,474-33-8305,-149253993290514649,6990519965617974452,7,23.5865,495.3165,471.73,23.5865,6.9
804,759-29-9521,1792274006348302037,-6055728973464581632,9,22.032,462.672,440.64,22.032,8.0
805,831-81-6575,1792274006348302037,-8373576402782118449,9,34.0155,714.3255,680.31,34.0155,8.0
806,220-68-6701,6809895645874246465,-970821543833564198,4,15.494,325.374,309.88,15.494,4.2
807,618-34-8551,6809895645874246465,-64933543244332782,2,9.318,195.678,186.36,9.318,8.5
808,257-60-7754,6809895645874246465,-8295819424574677133,4,10.046,210.966,200.92,10.046,9.0
809,559-61-5987,6809895645874246465,6694982438159606496,1,0.8875,18.6375,17.75,0.8875,8.6
810,189-55-2313,6809895645874246465,4636427191502804081,10,31.09,652.89,621.8,31.09,6.0
811,565-91-4567,-2177661642399427046,-258001116345929978,8,4.3,90.3,86.0,4.3,6.2
812,380-60-5336,6809895645874246465,-7204283902222361256,10,20.13,422.73,402.6,20.13,5.0
813,815-04-6282,1792274006348302037,-1602290017778000409,5,16.2425,341.0925,324.85,16.2425,6.5
814,674-56-6360,-2177661642399427046,-1719649353080839784,1,4.7575,99.9075,95.15,4.7575,6.0
815,778-34-2523,1792274006348302037,2243727309997884582,8,19.448,408.408,388.96,19.448,5.0
816,499-27-7781,6809895645874246465,7587149677098681495,8,21.284,446.964,425.68,21.284,5.0
817,477-59-2456,6809895645874246465,-1987700601295245093,7,15.904,333.984,318.08,15.904,9.2
818,832-51-6761,-2177661642399427046,7260773708835496330,8,13.552,284.592,271.04,13.552,9.6
819,869-11-3082,-149253993290514649,-1047303601114267879,4,19.232,403.872,384.64,19.232,8.4
820,190-59-3964,-149253993290514649,4508306640600752811,5,11.79,247.59,235.8,11.79,6.0
821,366-43-6862,-2177661642399427046,3136501721966544164,4,10.578,222.138,211.56,10.578,6.7
822,186-43-8965,1792274006348302037,-1739830319583420197,2,4.768,100.128,95.36,4.768,4.1
823,784-21-9238,-149253993290514649,-2599479560260024837,1,0.5085,10.6785,10.17,0.5085,5.9
824,276-75-6884,6809895645874246465,2272838285237794495,3,10.3065,216.4365,206.13,10.3065,8.7
825,109-86-4363,1792274006348302037,4560245942905856428,7,21.028,441.588,420.56,21.028,4.5
826,569-76-2760,1792274006348302037,1676965304776040482,4,4.402,92.442,88.04,4.402,6.6
827,222-42-0244,1792274006348302037,-7978301611936173831,9,32.4495,681.4395,648.99,32.4495,7.7
828,760-53-9233,-149253993290514649,-6601367166288721195,3,6.192,130.032,123.84,6.192,8.5
829,538-22-0304,-2177661642399427046,9073509712729107898,10,32.475,681.975,649.5,32.475,5.2
830,416-17-9926,1792274006348302037,679087034374663260,10,37.11,779.31,742.2,37.11,4.3
831,237-44-6163,-2177661642399427046,-393023532128737033,8,4.224,88.704,84.48,4.224,7.6
832,636-17-0325,-2177661642399427046,5356480127814173878,4,12.514,262.794,250.28,12.514,9.5
833,343-75-9322,1792274006348302037,4546845122795433502,8,4.74,99.54,94.8,4.74,4.1
834,528-14-9470,-149253993290514649,1573883155596870479,1,4.565,95.865,91.3,4.565,9.2
835,427-45-9297,1792274006348302037,5297199595632063503,7,14.2555,299.3655,285.11,14.2555,5.4
836,807-34-3742,-2177661642399427046,-36837887297131003,1,2.619,54.999,52.38,2.619,5.8
837,288-62-1085,-149253993290514649,7682829552014629242,5,9.635,202.335,192.7,9.635,5.6
838,670-71-7306,-2177661642399427046,-2585439805561634639,6,13.389,281.169,267.78,13.389,5.1
839,660-29-7083,-2177661642399427046,-2451523312485681024,10,27.935,586.635,558.7,27.935,5.8
840,271-77-8740,1792274006348302037,-5820862642322744667,6,8.766,184.086,175.32,8.766,5.0
841,497-36-0989,-2177661642399427046,-243039222842112029,3,7.791,163.611,155.82,7.791,7.9
842,291-59-1384,-2177661642399427046,5485473283554538368,1,3.015,63.315,60.3,3.015,6.0
843,860-73-6466,1792274006348302037,4652123507059847036,2,3.947,82.887,78.94,3.947,5.0
844,549-23-9016,1792274006348302037,3546831367780024929,2,1.487,31.227,29.74,1.487,8.9
845,896-34-0956,-2177661642399427046,2025229025231285772,1,1.066,22.386,21.32,1.066,5.9
846,804-38-3935,-149253993290514649,-930675008366704436,3,14.067,295.407,281.34,14.067,5.9
847,585-90-0249,-149253993290514649,1394481762596285132,1,3.663,76.923,73.26,3.663,9.7
848,862-29-5914,6809895645874246465,-6925183039840478241,1,1.119,23.499,22.38,1.119,8.6
849,845-94-6841,1792274006348302037,9126777889982163276,9,32.796,688.716,655.92,32.796,4.0
850,125-45-2293,6809895645874246465,-5027773946702042832,6,29.73,624.33,594.6,29.73,4.2
851,843-73-4724,-2177661642399427046,-8874756626889295163,1,3.705,77.805,74.1,3.705,9.2
852,409-33-9708,6809895645874246465,-1749921843515209232,2,9.848,206.808,196.96,9.848,9.2
853,658-66-3967,-2177661642399427046,-8510332190132533138,7,18.6165,390.9465,372.33,18.6165,5.0
854,866-70-2814,6809895645874246465,-9088654602864498517,10,26.395,554.295,527.9,26.395,10.0
855,160-22-2687,1792274006348302037,5161919584771440009,5,23.9875,503.7375,479.75,23.9875,8.8
856,895-03-6665,6809895645874246465,1345922936415399301,9,16.4295,345.0195,328.59,16.4295,4.2
857,770-42-8960,-2177661642399427046,2839694104763572717,8,8.448,177.408,168.96,8.448,6.3
858,748-45-2862,1792274006348302037,-8005809305093873335,4,5.662,118.902,113.24,5.662,8.2
859,234-36-2483,-2177661642399427046,-2070776349937597784,6,17.277,362.817,345.54,17.277,5.1
860,316-66-3011,1792274006348302037,1173158772173015358,9,21.4335,450.1035,428.67,21.4335,5.0
861,848-95-6252,1792274006348302037,8595517563939067252,1,4.3135,90.5835,86.27,4.3135,7.0
862,840-76-5966,-149253993290514649,1307924373196049035,2,1.276,26.796,25.52,1.276,7.8
863,152-03-4217,6809895645874246465,1721557479088905344,9,5.076,106.596,101.52,5.076,4.3
